2017-10-07 15:26:19 status installed libfdisk1:armhf 2.27.1-6ubuntu3
2017-10-07 15:26:19 configure util-linux:armhf 2.27.1-6ubuntu3 <none>
2017-10-07 15:26:19 status unpacked util-linux:armhf 2.27.1-6ubuntu3
2017-10-07 15:26:19 status unpacked util-linux:armhf 2.27.1-6ubuntu3
2017-10-07 15:26:19 status unpacked util-linux:armhf 2.27.1-6ubuntu3
2017-10-07 15:26:19 status unpacked util-linux:armhf 2.27.1-6ubuntu3
2017-10-07 15:26:19 status unpacked util-linux:armhf 2.27.1-6ubuntu3
2017-10-07 15:26:19 status unpacked util-linux:armhf 2.27.1-6ubuntu3
2017-10-07 15:26:19 status unpacked util-linux:armhf 2.27.1-6ubuntu3
2017-10-07 15:26:19 status unpacked util-linux:armhf 2.27.1-6ubuntu3
2017-10-07 15:26:19 status half-configured util-linux:armhf 2.27.1-6ubuntu3
2017-10-07 15:26:19 status installed util-linux:armhf 2.27.1-6ubuntu3
2017-10-07 15:26:19 configure e2fsprogs:armhf 1.42.13-1ubuntu1 <none>
2017-10-07 15:26:19 status unpacked e2fsprogs:armhf 1.42.13-1ubuntu1
2017-10-07 15:26:19 status unpacked e2fsprogs:armhf 1.42.13-1ubuntu1
2017-10-07 15:26:19 status half-configured e2fsprogs:armhf 1.42.13-1ubuntu1
2017-10-07 15:26:19 status installed e2fsprogs:armhf 1.42.13-1ubuntu1
2017-10-07 15:26:19 configure systemd:armhf 229-4ubuntu4 <none>
2017-10-07 15:26:19 status unpacked systemd:armhf 229-4ubuntu4
2017-10-07 15:26:19 status unpacked systemd:armhf 229-4ubuntu4
2017-10-07 15:26:19 status unpacked systemd:armhf 229-4ubuntu4
2017-10-07 15:26:19 status unpacked systemd:armhf 229-4ubuntu4
2017-10-07 15:26:19 status unpacked systemd:armhf 229-4ubuntu4
2017-10-07 15:26:19 status unpacked systemd:armhf 229-4ubuntu4
2017-10-07 15:26:19 status unpacked systemd:armhf 229-4ubuntu4
2017-10-07 15:26:19 status unpacked systemd:armhf 229-4ubuntu4
2017-10-07 15:26:19 status unpacked systemd:armhf 229-4ubuntu4
2017-10-07 15:26:19 status unpacked systemd:armhf 229-4ubuntu4
2017-10-07 15:26:19 status unpacked systemd:armhf 229-4ubuntu4
2017-10-07 15:26:19 status unpacked systemd:armhf 229-4ubuntu4
2017-10-07 15:26:19 status unpacked systemd:armhf 229-4ubuntu4
2017-10-07 15:26:19 status unpacked systemd:armhf 229-4ubuntu4
2017-10-07 15:26:19 status unpacked systemd:armhf 229-4ubuntu4
2017-10-07 15:26:19 status unpacked systemd:armhf 229-4ubuntu4
2017-10-07 15:26:19 status half-configured systemd:armhf 229-4ubuntu4
2017-10-07 15:26:22 status installed systemd:armhf 229-4ubuntu4
2017-10-07 15:26:22 configure systemd-sysv:armhf 229-4ubuntu4 <none>
2017-10-07 15:26:22 status unpacked systemd-sysv:armhf 229-4ubuntu4
2017-10-07 15:26:22 status half-configured systemd-sysv:armhf 229-4ubuntu4
2017-10-07 15:26:22 status installed systemd-sysv:armhf 229-4ubuntu4
2017-10-07 15:26:22 configure init:armhf 1.29ubuntu1 <none>
2017-10-07 15:26:22 status unpacked init:armhf 1.29ubuntu1
2017-10-07 15:26:22 status half-configured init:armhf 1.29ubuntu1
2017-10-07 15:26:22 status installed init:armhf 1.29ubuntu1
2017-10-07 15:26:22 trigproc libc-bin:armhf 2.23-0ubuntu3 <none>
2017-10-07 15:26:22 status half-configured libc-bin:armhf 2.23-0ubuntu3
2017-10-07 15:26:22 status installed libc-bin:armhf 2.23-0ubuntu3
2017-10-07 15:26:47 startup archives install
2017-10-07 15:26:47 install libexpat1:armhf <none> 2.1.0-7
2017-10-07 15:26:47 status half-installed libexpat1:armhf 2.1.0-7
2017-10-07 15:26:47 status unpacked libexpat1:armhf 2.1.0-7
2017-10-07 15:26:47 status unpacked libexpat1:armhf 2.1.0-7
2017-10-07 15:26:47 install libpython3.5-minimal:armhf <none> 3.5.1-10
2017-10-07 15:26:47 status half-installed libpython3.5-minimal:armhf 3.5.1-10
2017-10-07 15:26:48 status unpacked libpython3.5-minimal:armhf 3.5.1-10
2017-10-07 15:26:48 status unpacked libpython3.5-minimal:armhf 3.5.1-10
2017-10-07 15:26:48 install libssl1.0.0:armhf <none> 1.0.2g-1ubuntu4
2017-10-07 15:26:48 status triggers-pending libc-bin:armhf 2.23-0ubuntu3
2017-10-07 15:26:48 status half-installed libssl1.0.0:armhf 1.0.2g-1ubuntu4
2017-10-07 15:26:48 status unpacked libssl1.0.0:armhf 1.0.2g-1ubuntu4
2017-10-07 15:26:48 status unpacked libssl1.0.0:armhf 1.0.2g-1ubuntu4
2017-10-07 15:26:48 install python3-minimal:armhf <none> 3.5.1-3
2017-10-07 15:26:48 status half-installed python3-minimal:armhf 3.5.1-3
2017-10-07 15:26:48 status unpacked python3-minimal:armhf 3.5.1-3
2017-10-07 15:26:48 status unpacked python3-minimal:armhf 3.5.1-3
2017-10-07 15:26:48 install python3.5-minimal:armhf <none> 3.5.1-10
2017-10-07 15:26:48 status half-installed python3.5-minimal:armhf 3.5.1-10
2017-10-07 15:26:49 status unpacked python3.5-minimal:armhf 3.5.1-10
2017-10-07 15:26:49 status unpacked python3.5-minimal:armhf 3.5.1-10
2017-10-07 15:26:49 configure libexpat1:armhf 2.1.0-7 2.1.0-7
2017-10-07 15:26:49 status unpacked libexpat1:armhf 2.1.0-7
2017-10-07 15:26:49 status half-configured libexpat1:armhf 2.1.0-7
2017-10-07 15:26:49 status installed libexpat1:armhf 2.1.0-7
2017-10-07 15:26:49 configure libssl1.0.0:armhf 1.0.2g-1ubuntu4 1.0.2g-1ubuntu4
2017-10-07 15:26:49 status unpacked libssl1.0.0:armhf 1.0.2g-1ubuntu4
2017-10-07 15:26:49 status half-configured libssl1.0.0:armhf 1.0.2g-1ubuntu4
2017-10-07 15:26:50 status installed libssl1.0.0:armhf 1.0.2g-1ubuntu4
2017-10-07 15:26:50 configure libpython3.5-minimal:armhf 3.5.1-10 3.5.1-10
2017-10-07 15:26:50 status unpacked libpython3.5-minimal:armhf 3.5.1-10
2017-10-07 15:26:50 status unpacked libpython3.5-minimal:armhf 3.5.1-10
2017-10-07 15:26:50 status half-configured libpython3.5-minimal:armhf 3.5.1-10
2017-10-07 15:26:50 status installed libpython3.5-minimal:armhf 3.5.1-10
2017-10-07 15:26:50 configure python3.5-minimal:armhf 3.5.1-10 3.5.1-10
2017-10-07 15:26:50 status unpacked python3.5-minimal:armhf 3.5.1-10
2017-10-07 15:26:50 status half-configured python3.5-minimal:armhf 3.5.1-10
2017-10-07 15:26:53 status installed python3.5-minimal:armhf 3.5.1-10
2017-10-07 15:26:53 configure python3-minimal:armhf 3.5.1-3 3.5.1-3
2017-10-07 15:26:53 status unpacked python3-minimal:armhf 3.5.1-3
2017-10-07 15:26:53 status half-configured python3-minimal:armhf 3.5.1-3
2017-10-07 15:26:55 status installed python3-minimal:armhf 3.5.1-3
2017-10-07 15:26:55 trigproc libc-bin:armhf 2.23-0ubuntu3 <none>
2017-10-07 15:26:55 status half-configured libc-bin:armhf 2.23-0ubuntu3
2017-10-07 15:26:55 status installed libc-bin:armhf 2.23-0ubuntu3
2017-10-07 15:27:13 startup archives install
2017-10-07 15:27:13 install libpython2.7-minimal:armhf <none> 2.7.11-7ubuntu1
2017-10-07 15:27:13 status half-installed libpython2.7-minimal:armhf 2.7.11-7ubuntu1
2017-10-07 15:27:14 status unpacked libpython2.7-minimal:armhf 2.7.11-7ubuntu1
2017-10-07 15:27:14 status unpacked libpython2.7-minimal:armhf 2.7.11-7ubuntu1
2017-10-07 15:27:14 install python-minimal:armhf <none> 2.7.11-1
2017-10-07 15:27:14 status half-installed python-minimal:armhf 2.7.11-1
2017-10-07 15:27:14 status unpacked python-minimal:armhf 2.7.11-1
2017-10-07 15:27:14 status unpacked python-minimal:armhf 2.7.11-1
2017-10-07 15:27:14 install python2.7-minimal:armhf <none> 2.7.11-7ubuntu1
2017-10-07 15:27:14 status half-installed python2.7-minimal:armhf 2.7.11-7ubuntu1
2017-10-07 15:27:14 status unpacked python2.7-minimal:armhf 2.7.11-7ubuntu1
2017-10-07 15:27:14 status unpacked python2.7-minimal:armhf 2.7.11-7ubuntu1
2017-10-07 15:27:14 configure libpython2.7-minimal:armhf 2.7.11-7ubuntu1 2.7.11-7ubuntu1
2017-10-07 15:27:14 status unpacked libpython2.7-minimal:armhf 2.7.11-7ubuntu1
2017-10-07 15:27:14 status unpacked libpython2.7-minimal:armhf 2.7.11-7ubuntu1
2017-10-07 15:27:14 status half-configured libpython2.7-minimal:armhf 2.7.11-7ubuntu1
2017-10-07 15:27:15 status installed libpython2.7-minimal:armhf 2.7.11-7ubuntu1
2017-10-07 15:27:15 configure python2.7-minimal:armhf 2.7.11-7ubuntu1 2.7.11-7ubuntu1
2017-10-07 15:27:15 status unpacked python2.7-minimal:armhf 2.7.11-7ubuntu1
2017-10-07 15:27:15 status half-configured python2.7-minimal:armhf 2.7.11-7ubuntu1
2017-10-07 15:27:17 status installed python2.7-minimal:armhf 2.7.11-7ubuntu1
2017-10-07 15:27:17 configure python-minimal:armhf 2.7.11-1 2.7.11-1
2017-10-07 15:27:17 status unpacked python-minimal:armhf 2.7.11-1
2017-10-07 15:27:17 status half-configured python-minimal:armhf 2.7.11-1
2017-10-07 15:27:17 status installed python-minimal:armhf 2.7.11-1
2017-10-07 15:27:18 startup archives unpack
2017-10-07 15:27:18 install apache2:armhf <none> 2.4.18-2ubuntu3
2017-10-07 15:27:18 status half-installed apache2:armhf 2.4.18-2ubuntu3
2017-10-07 15:27:18 status triggers-pending systemd:armhf 229-4ubuntu4
2017-10-07 15:27:18 status unpacked apache2:armhf 2.4.18-2ubuntu3
2017-10-07 15:27:18 status unpacked apache2:armhf 2.4.18-2ubuntu3
2017-10-07 15:27:19 install apache2-bin:armhf <none> 2.4.18-2ubuntu3
2017-10-07 15:27:19 status half-installed apache2-bin:armhf 2.4.18-2ubuntu3
2017-10-07 15:27:19 status unpacked apache2-bin:armhf 2.4.18-2ubuntu3
2017-10-07 15:27:19 status unpacked apache2-bin:armhf 2.4.18-2ubuntu3
2017-10-07 15:27:19 install apache2-data:all <none> 2.4.18-2ubuntu3
2017-10-07 15:27:19 status half-installed apache2-data:all 2.4.18-2ubuntu3
2017-10-07 15:27:19 status unpacked apache2-data:all 2.4.18-2ubuntu3
2017-10-07 15:27:19 status unpacked apache2-data:all 2.4.18-2ubuntu3
2017-10-07 15:27:19 install apache2-utils:armhf <none> 2.4.18-2ubuntu3
2017-10-07 15:27:19 status half-installed apache2-utils:armhf 2.4.18-2ubuntu3
2017-10-07 15:27:20 status unpacked apache2-utils:armhf 2.4.18-2ubuntu3
2017-10-07 15:27:20 status unpacked apache2-utils:armhf 2.4.18-2ubuntu3
2017-10-07 15:27:20 install apt:armhf <none> 1.2.10ubuntu1
2017-10-07 15:27:20 status triggers-pending libc-bin:armhf 2.23-0ubuntu3
2017-10-07 15:27:20 status half-installed apt:armhf 1.2.10ubuntu1
2017-10-07 15:27:20 status unpacked apt:armhf 1.2.10ubuntu1
2017-10-07 15:27:20 status unpacked apt:armhf 1.2.10ubuntu1
2017-10-07 15:27:20 install apt-utils:armhf <none> 1.2.10ubuntu1
2017-10-07 15:27:20 status half-installed apt-utils:armhf 1.2.10ubuntu1
2017-10-07 15:27:21 status unpacked apt-utils:armhf 1.2.10ubuntu1
2017-10-07 15:27:21 status unpacked apt-utils:armhf 1.2.10ubuntu1
2017-10-07 15:27:21 install avahi-daemon:armhf <none> 0.6.32~rc+dfsg-1ubuntu2
2017-10-07 15:27:21 status half-installed avahi-daemon:armhf 0.6.32~rc+dfsg-1ubuntu2
2017-10-07 15:27:21 status unpacked avahi-daemon:armhf 0.6.32~rc+dfsg-1ubuntu2
2017-10-07 15:27:21 status unpacked avahi-daemon:armhf 0.6.32~rc+dfsg-1ubuntu2
2017-10-07 15:27:21 install avahi-utils:armhf <none> 0.6.32~rc+dfsg-1ubuntu2
2017-10-07 15:27:21 status half-installed avahi-utils:armhf 0.6.32~rc+dfsg-1ubuntu2
2017-10-07 15:27:21 status unpacked avahi-utils:armhf 0.6.32~rc+dfsg-1ubuntu2
2017-10-07 15:27:21 status unpacked avahi-utils:armhf 0.6.32~rc+dfsg-1ubuntu2
2017-10-07 15:27:21 install bc:armhf <none> 1.06.95-9build1
2017-10-07 15:27:21 status half-installed bc:armhf 1.06.95-9build1
2017-10-07 15:27:21 status unpacked bc:armhf 1.06.95-9build1
2017-10-07 15:27:21 status unpacked bc:armhf 1.06.95-9build1
2017-10-07 15:27:21 install bind9-host:armhf <none> 1:9.10.3.dfsg.P4-8
2017-10-07 15:27:21 status half-installed bind9-host:armhf 1:9.10.3.dfsg.P4-8
2017-10-07 15:27:21 status unpacked bind9-host:armhf 1:9.10.3.dfsg.P4-8
2017-10-07 15:27:21 status unpacked bind9-host:armhf 1:9.10.3.dfsg.P4-8
2017-10-07 15:27:21 install bsdmainutils:armhf <none> 9.0.6ubuntu3
2017-10-07 15:27:21 status half-installed bsdmainutils:armhf 9.0.6ubuntu3
2017-10-07 15:27:22 status unpacked bsdmainutils:armhf 9.0.6ubuntu3
2017-10-07 15:27:22 status unpacked bsdmainutils:armhf 9.0.6ubuntu3
2017-10-07 15:27:22 install busybox-initramfs:armhf <none> 1:1.22.0-15ubuntu1
2017-10-07 15:27:22 status half-installed busybox-initramfs:armhf 1:1.22.0-15ubuntu1
2017-10-07 15:27:22 status unpacked busybox-initramfs:armhf 1:1.22.0-15ubuntu1
2017-10-07 15:27:22 status unpacked busybox-initramfs:armhf 1:1.22.0-15ubuntu1
2017-10-07 15:27:22 install bzip2:armhf <none> 1.0.6-8
2017-10-07 15:27:22 status half-installed bzip2:armhf 1.0.6-8
2017-10-07 15:27:22 status unpacked bzip2:armhf 1.0.6-8
2017-10-07 15:27:22 status unpacked bzip2:armhf 1.0.6-8
2017-10-07 15:27:22 install ca-certificates:all <none> 20160104ubuntu1
2017-10-07 15:27:22 status half-installed ca-certificates:all 20160104ubuntu1
2017-10-07 15:27:23 status unpacked ca-certificates:all 20160104ubuntu1
2017-10-07 15:27:23 status unpacked ca-certificates:all 20160104ubuntu1
2017-10-07 15:27:23 install cgmanager:armhf <none> 0.39-2ubuntu5
2017-10-07 15:27:23 status half-installed cgmanager:armhf 0.39-2ubuntu5
2017-10-07 15:27:23 status unpacked cgmanager:armhf 0.39-2ubuntu5
2017-10-07 15:27:23 status unpacked cgmanager:armhf 0.39-2ubuntu5
2017-10-07 15:27:23 install console-setup:all <none> 1.108ubuntu15
2017-10-07 15:27:23 status half-installed console-setup:all 1.108ubuntu15
2017-10-07 15:27:23 status unpacked console-setup:all 1.108ubuntu15
2017-10-07 15:27:23 status unpacked console-setup:all 1.108ubuntu15
2017-10-07 15:27:23 install console-setup-linux:all <none> 1.108ubuntu15
2017-10-07 15:27:23 status half-installed console-setup-linux:all 1.108ubuntu15
2017-10-07 15:27:24 status unpacked console-setup-linux:all 1.108ubuntu15
2017-10-07 15:27:24 status unpacked console-setup-linux:all 1.108ubuntu15
2017-10-07 15:27:24 install cpio:armhf <none> 2.11+dfsg-5ubuntu1
2017-10-07 15:27:24 status half-installed cpio:armhf 2.11+dfsg-5ubuntu1
2017-10-07 15:27:24 status unpacked cpio:armhf 2.11+dfsg-5ubuntu1
2017-10-07 15:27:24 status unpacked cpio:armhf 2.11+dfsg-5ubuntu1
2017-10-07 15:27:24 install cron:armhf <none> 3.0pl1-128ubuntu2
2017-10-07 15:27:24 status half-installed cron:armhf 3.0pl1-128ubuntu2
2017-10-07 15:27:24 status unpacked cron:armhf 3.0pl1-128ubuntu2
2017-10-07 15:27:24 status unpacked cron:armhf 3.0pl1-128ubuntu2
2017-10-07 15:27:24 install dbus:armhf <none> 1.10.6-1ubuntu3
2017-10-07 15:27:24 status half-installed dbus:armhf 1.10.6-1ubuntu3
2017-10-07 15:27:25 status unpacked dbus:armhf 1.10.6-1ubuntu3
2017-10-07 15:27:25 status unpacked dbus:armhf 1.10.6-1ubuntu3
2017-10-07 15:27:25 install debconf-i18n:all <none> 1.5.58ubuntu1
2017-10-07 15:27:25 status half-installed debconf-i18n:all 1.5.58ubuntu1
2017-10-07 15:27:25 status unpacked debconf-i18n:all 1.5.58ubuntu1
2017-10-07 15:27:25 status unpacked debconf-i18n:all 1.5.58ubuntu1
2017-10-07 15:27:25 install dh-python:all <none> 2.20151103ubuntu1
2017-10-07 15:27:25 status half-installed dh-python:all 2.20151103ubuntu1
2017-10-07 15:27:25 status unpacked dh-python:all 2.20151103ubuntu1
2017-10-07 15:27:25 status unpacked dh-python:all 2.20151103ubuntu1
2017-10-07 15:27:25 install distro-info-data:all <none> 0.28
2017-10-07 15:27:25 status half-installed distro-info-data:all 0.28
2017-10-07 15:27:25 status unpacked distro-info-data:all 0.28
2017-10-07 15:27:25 status unpacked distro-info-data:all 0.28
2017-10-07 15:27:25 install dnsmasq-base:armhf <none> 2.75-1
2017-10-07 15:27:25 status half-installed dnsmasq-base:armhf 2.75-1
2017-10-07 15:27:26 status unpacked dnsmasq-base:armhf 2.75-1
2017-10-07 15:27:26 status unpacked dnsmasq-base:armhf 2.75-1
2017-10-07 15:27:26 install dosfstools:armhf <none> 3.0.28-2
2017-10-07 15:27:26 status half-installed dosfstools:armhf 3.0.28-2
2017-10-07 15:27:26 status unpacked dosfstools:armhf 3.0.28-2
2017-10-07 15:27:26 status unpacked dosfstools:armhf 3.0.28-2
2017-10-07 15:27:26 install eject:armhf <none> 2.1.5+deb1+cvs20081104-13.1
2017-10-07 15:27:26 status half-installed eject:armhf 2.1.5+deb1+cvs20081104-13.1
2017-10-07 15:27:26 status unpacked eject:armhf 2.1.5+deb1+cvs20081104-13.1
2017-10-07 15:27:26 status unpacked eject:armhf 2.1.5+deb1+cvs20081104-13.1
2017-10-07 15:27:26 install file:armhf <none> 1:5.25-2ubuntu1
2017-10-07 15:27:26 status half-installed file:armhf 1:5.25-2ubuntu1
2017-10-07 15:27:26 status unpacked file:armhf 1:5.25-2ubuntu1
2017-10-07 15:27:26 status unpacked file:armhf 1:5.25-2ubuntu1
2017-10-07 15:27:26 install gcc-5-base:armhf <none> 5.3.1-14ubuntu2
2017-10-07 15:27:26 status half-installed gcc-5-base:armhf 5.3.1-14ubuntu2
2017-10-07 15:27:26 status unpacked gcc-5-base:armhf 5.3.1-14ubuntu2
2017-10-07 15:27:26 status unpacked gcc-5-base:armhf 5.3.1-14ubuntu2
2017-10-07 15:27:26 install git:armhf <none> 1:2.7.4-0ubuntu1
2017-10-07 15:27:26 status half-installed git:armhf 1:2.7.4-0ubuntu1
2017-10-07 15:27:28 status unpacked git:armhf 1:2.7.4-0ubuntu1
2017-10-07 15:27:28 status unpacked git:armhf 1:2.7.4-0ubuntu1
2017-10-07 15:27:28 install git-core:all <none> 1:2.7.4-0ubuntu1
2017-10-07 15:27:28 status half-installed git-core:all 1:2.7.4-0ubuntu1
2017-10-07 15:27:28 status unpacked git-core:all 1:2.7.4-0ubuntu1
2017-10-07 15:27:28 status unpacked git-core:all 1:2.7.4-0ubuntu1
2017-10-07 15:27:28 install git-man:all <none> 1:2.7.4-0ubuntu1
2017-10-07 15:27:28 status half-installed git-man:all 1:2.7.4-0ubuntu1
2017-10-07 15:27:28 status unpacked git-man:all 1:2.7.4-0ubuntu1
2017-10-07 15:27:28 status unpacked git-man:all 1:2.7.4-0ubuntu1
2017-10-07 15:27:29 install gnupg:armhf <none> 1.4.20-1ubuntu3
2017-10-07 15:27:29 status half-installed gnupg:armhf 1.4.20-1ubuntu3
2017-10-07 15:27:29 status unpacked gnupg:armhf 1.4.20-1ubuntu3
2017-10-07 15:27:29 status unpacked gnupg:armhf 1.4.20-1ubuntu3
2017-10-07 15:27:29 install gpgv:armhf <none> 1.4.20-1ubuntu3
2017-10-07 15:27:29 status half-installed gpgv:armhf 1.4.20-1ubuntu3
2017-10-07 15:27:29 status unpacked gpgv:armhf 1.4.20-1ubuntu3
2017-10-07 15:27:29 status unpacked gpgv:armhf 1.4.20-1ubuntu3
2017-10-07 15:27:29 install ifupdown:armhf <none> 0.8.10ubuntu1
2017-10-07 15:27:29 status half-installed ifupdown:armhf 0.8.10ubuntu1
2017-10-07 15:27:29 status unpacked ifupdown:armhf 0.8.10ubuntu1
2017-10-07 15:27:29 status unpacked ifupdown:armhf 0.8.10ubuntu1
2017-10-07 15:27:30 install initramfs-tools:all <none> 0.122ubuntu8
2017-10-07 15:27:30 status half-installed initramfs-tools:all 0.122ubuntu8
2017-10-07 15:27:30 status unpacked initramfs-tools:all 0.122ubuntu8
2017-10-07 15:27:30 status unpacked initramfs-tools:all 0.122ubuntu8
2017-10-07 15:27:30 install initramfs-tools-bin:armhf <none> 0.122ubuntu8
2017-10-07 15:27:30 status half-installed initramfs-tools-bin:armhf 0.122ubuntu8
2017-10-07 15:27:30 status unpacked initramfs-tools-bin:armhf 0.122ubuntu8
2017-10-07 15:27:30 status unpacked initramfs-tools-bin:armhf 0.122ubuntu8
2017-10-07 15:27:30 install initramfs-tools-core:all <none> 0.122ubuntu8
2017-10-07 15:27:30 status half-installed initramfs-tools-core:all 0.122ubuntu8
2017-10-07 15:27:30 status unpacked initramfs-tools-core:all 0.122ubuntu8
2017-10-07 15:27:30 status unpacked initramfs-tools-core:all 0.122ubuntu8
2017-10-07 15:27:30 install iproute2:armhf <none> 4.3.0-1ubuntu3
2017-10-07 15:27:30 status half-installed iproute2:armhf 4.3.0-1ubuntu3
2017-10-07 15:27:30 status unpacked iproute2:armhf 4.3.0-1ubuntu3
2017-10-07 15:27:30 status unpacked iproute2:armhf 4.3.0-1ubuntu3
2017-10-07 15:27:30 install iputils-ping:armhf <none> 3:20121221-5ubuntu2
2017-10-07 15:27:30 status half-installed iputils-ping:armhf 3:20121221-5ubuntu2
2017-10-07 15:27:31 status unpacked iputils-ping:armhf 3:20121221-5ubuntu2
2017-10-07 15:27:31 status unpacked iputils-ping:armhf 3:20121221-5ubuntu2
2017-10-07 15:27:31 install isc-dhcp-client:armhf <none> 4.3.3-5ubuntu12
2017-10-07 15:27:31 status half-installed isc-dhcp-client:armhf 4.3.3-5ubuntu12
2017-10-07 15:27:31 status unpacked isc-dhcp-client:armhf 4.3.3-5ubuntu12
2017-10-07 15:27:31 status unpacked isc-dhcp-client:armhf 4.3.3-5ubuntu12
2017-10-07 15:27:31 install isc-dhcp-common:armhf <none> 4.3.3-5ubuntu12
2017-10-07 15:27:31 status half-installed isc-dhcp-common:armhf 4.3.3-5ubuntu12
2017-10-07 15:27:31 status unpacked isc-dhcp-common:armhf 4.3.3-5ubuntu12
2017-10-07 15:27:31 status unpacked isc-dhcp-common:armhf 4.3.3-5ubuntu12
2017-10-07 15:27:31 install iso-codes:all <none> 3.65-1
2017-10-07 15:27:31 status half-installed iso-codes:all 3.65-1
2017-10-07 15:27:33 status unpacked iso-codes:all 3.65-1
2017-10-07 15:27:33 status unpacked iso-codes:all 3.65-1
2017-10-07 15:27:33 install iw:armhf <none> 3.17-1
2017-10-07 15:27:33 status half-installed iw:armhf 3.17-1
2017-10-07 15:27:33 status unpacked iw:armhf 3.17-1
2017-10-07 15:27:33 status unpacked iw:armhf 3.17-1
2017-10-07 15:27:33 install kbd:armhf <none> 1.15.5-1ubuntu4
2017-10-07 15:27:33 status half-installed kbd:armhf 1.15.5-1ubuntu4
2017-10-07 15:27:33 status unpacked kbd:armhf 1.15.5-1ubuntu4
2017-10-07 15:27:33 status unpacked kbd:armhf 1.15.5-1ubuntu4
2017-10-07 15:27:34 install keyboard-configuration:all <none> 1.108ubuntu15
2017-10-07 15:27:34 status half-installed keyboard-configuration:all 1.108ubuntu15
2017-10-07 15:27:34 status unpacked keyboard-configuration:all 1.108ubuntu15
2017-10-07 15:27:34 status unpacked keyboard-configuration:all 1.108ubuntu15
2017-10-07 15:27:34 install klibc-utils:armhf <none> 2.0.4-8ubuntu1
2017-10-07 15:27:34 status half-installed klibc-utils:armhf 2.0.4-8ubuntu1
2017-10-07 15:27:34 status unpacked klibc-utils:armhf 2.0.4-8ubuntu1
2017-10-07 15:27:34 status unpacked klibc-utils:armhf 2.0.4-8ubuntu1
2017-10-07 15:27:34 install kmod:armhf <none> 22-1ubuntu4
2017-10-07 15:27:34 status half-installed kmod:armhf 22-1ubuntu4
2017-10-07 15:27:34 status unpacked kmod:armhf 22-1ubuntu4
2017-10-07 15:27:34 status unpacked kmod:armhf 22-1ubuntu4
2017-10-07 15:27:34 install less:armhf <none> 481-2.1
2017-10-07 15:27:34 status half-installed less:armhf 481-2.1
2017-10-07 15:27:34 status unpacked less:armhf 481-2.1
2017-10-07 15:27:34 status unpacked less:armhf 481-2.1
2017-10-07 15:27:35 install libapr1:armhf <none> 1.5.2-3
2017-10-07 15:27:35 status half-installed libapr1:armhf 1.5.2-3
2017-10-07 15:27:35 status unpacked libapr1:armhf 1.5.2-3
2017-10-07 15:27:35 status unpacked libapr1:armhf 1.5.2-3
2017-10-07 15:27:35 install libaprutil1:armhf <none> 1.5.4-1build1
2017-10-07 15:27:35 status half-installed libaprutil1:armhf 1.5.4-1build1
2017-10-07 15:27:35 status unpacked libaprutil1:armhf 1.5.4-1build1
2017-10-07 15:27:35 status unpacked libaprutil1:armhf 1.5.4-1build1
2017-10-07 15:27:35 install libaprutil1-dbd-sqlite3:armhf <none> 1.5.4-1build1
2017-10-07 15:27:35 status half-installed libaprutil1-dbd-sqlite3:armhf 1.5.4-1build1
2017-10-07 15:27:35 status unpacked libaprutil1-dbd-sqlite3:armhf 1.5.4-1build1
2017-10-07 15:27:35 status unpacked libaprutil1-dbd-sqlite3:armhf 1.5.4-1build1
2017-10-07 15:27:35 install libaprutil1-ldap:armhf <none> 1.5.4-1build1
2017-10-07 15:27:35 status half-installed libaprutil1-ldap:armhf 1.5.4-1build1
2017-10-07 15:27:35 status unpacked libaprutil1-ldap:armhf 1.5.4-1build1
2017-10-07 15:27:35 status unpacked libaprutil1-ldap:armhf 1.5.4-1build1
2017-10-07 15:27:35 install libapt-inst2.0:armhf <none> 1.2.10ubuntu1
2017-10-07 15:27:35 status half-installed libapt-inst2.0:armhf 1.2.10ubuntu1
2017-10-07 15:27:35 status unpacked libapt-inst2.0:armhf 1.2.10ubuntu1
2017-10-07 15:27:35 status unpacked libapt-inst2.0:armhf 1.2.10ubuntu1
2017-10-07 15:27:35 install libapt-pkg5.0:armhf <none> 1.2.10ubuntu1
2017-10-07 15:27:35 status half-installed libapt-pkg5.0:armhf 1.2.10ubuntu1
2017-10-07 15:27:36 status unpacked libapt-pkg5.0:armhf 1.2.10ubuntu1
2017-10-07 15:27:36 status unpacked libapt-pkg5.0:armhf 1.2.10ubuntu1
2017-10-07 15:27:36 install libasn1-8-heimdal:armhf <none> 1.7~git20150920+dfsg-4ubuntu1
2017-10-07 15:27:36 status half-installed libasn1-8-heimdal:armhf 1.7~git20150920+dfsg-4ubuntu1
2017-10-07 15:27:36 status unpacked libasn1-8-heimdal:armhf 1.7~git20150920+dfsg-4ubuntu1
2017-10-07 15:27:36 status unpacked libasn1-8-heimdal:armhf 1.7~git20150920+dfsg-4ubuntu1
2017-10-07 15:27:36 install libatm1:armhf <none> 1:2.5.1-1.5
2017-10-07 15:27:36 status half-installed libatm1:armhf 1:2.5.1-1.5
2017-10-07 15:27:36 status unpacked libatm1:armhf 1:2.5.1-1.5
2017-10-07 15:27:36 status unpacked libatm1:armhf 1:2.5.1-1.5
2017-10-07 15:27:36 install libavahi-client3:armhf <none> 0.6.32~rc+dfsg-1ubuntu2
2017-10-07 15:27:36 status half-installed libavahi-client3:armhf 0.6.32~rc+dfsg-1ubuntu2
